,Ending_Date__c,ID__c,Id,Semester__c,Starting_Date__c
2976,2020-09-11,3672.0,a0w5w00000A1kcSAAR,Summer,2020-08-02
2977,2020-08-06,3673.0,a0w5w00000A1kcTAAR,Summer,2020-06-27
2978,2020-07-02,3674.0,a0w5w00000A1kcUAAR,Summer,2020-06-23
2979,2020-09-26,3675.0,a0w5w00000A1kcVAAR,Fall,2020-09-08
2980,2020-08-28,3676.0,a0w5w00000A1kcWAAR,Summer,2020-08-18
2981,2020-09-26,3677.0,a0w5w00000A1kcXAAR,Fall,2020-09-22
2982,2020-09-18,3678.0,a0w5w00000A1kcYAAR,Fall,2020-09-11
2983,2020-10-12,3679.0,a0w5w00000A4L0kAAF,Fall,2020-10-09
2984,2020-10-12,3681.0,a0w5w00000A4L0mAAF,Fall,2020-10-09
2985,2020-10-09,3682.0,a0w5w00000A4L0nAAF,Fall,2020-10-06
2986,2020-10-10,3683.0,a0w5w00000A4L0oAAF,Fall,2020-09-26
2987,2020-10-08,3685.0,a0w5w00000A4L0qAAF,Fall,2020-10-02
2988,2020-10-09,3686.0,a0w5w00000A4L0rAAF,Fall,2020-10-04
2989,2020-10-12,3687.0,a0w5w00000A4L0sAAF,Fall,2020-09-29
2990,2020-09-30,3688.0,a0w5w00000A4L0tAAF,Fall,2020-09-27
2991,2020-10-07,3689.0,a0w5w00000A4L0uAAF,Fall,2020-09-27
2992,2020-10-10,3690.0,a0w5w00000A4L0vAAF,Fall,2020-10-03
2993,2020-10-09,3691.0,a0w5w00000A4L0wAAF,Fall,2020-10-06
2994,2020-10-12,3692.0,a0w5w00000A4L0xAAF,Fall,2020-10-03
2995,2020-10-06,3694.0,a0w5w00000A4L0zAAF,Fall,2020-09-28
2996,2020-10-08,3695.0,a0w5w00000A4L10AAF,Fall,2020-10-03
2997,2020-10-07,3696.0,a0w5w00000A4L11AAF,Fall,2020-10-03
2998,2020-10-01,3697.0,a0w5w00000A4L12AAF,Fall,2020-09-25
2999,2020-10-01,3698.0,a0w5w00000A4L13AAF,Fall,2020-09-27
3000,2020-10-09,3699.0,a0w5w00000A4L14AAF,Fall,2020-09-27
3001,2020-09-29,3701.0,a0w5w00000A4L16AAF,Fall,2020-09-26
3002,2020-10-09,3702.0,a0w5w00000A4L17AAF,Fall,2020-09-27
3003,2020-10-05,3703.0,a0w5w00000A4L18AAF,Fall,2020-10-04
3004,2020-10-03,3704.0,a0w5w00000A4L19AAF,Fall,2020-09-28
3005,2020-10-07,3705.0,a0w5w00000A4L1AAAV,Fall,2020-10-05
3006,2020-10-07,3706.0,a0w5w00000A4L1BAAV,Fall,2020-09-27
3007,2020-10-08,3709.0,a0w5w00000A4L1EAAV,Fall,2020-09-29
3008,2020-10-01,3710.0,a0w5w00000A4L1FAAV,Fall,2020-09-28
3009,2020-10-01,3711.0,a0w5w00000A4L1GAAV,Fall,2020-09-26
3010,2020-10-09,3712.0,a0w5w00000A4L1HAAV,Fall,2020-09-27
3011,2020-10-09,3713.0,a0w5w00000A4L1IAAV,Fall,2020-09-28
3012,2020-10-03,3715.0,a0w5w00000A4L1KAAV,Fall,2020-09-29
3013,2020-10-10,3716.0,a0w5w00000A4L1LAAV,Fall,2020-10-03
3014,2020-10-08,3718.0,a0w5w00000A4L1NAAV,Fall,2020-10-05
3015,2020-10-08,3719.0,a0w5w00000A4L1OAAV,Fall,2020-10-05
3016,2020-09-30,3720.0,a0w5w00000A4L1PAAV,Fall,2020-09-28
3017,2020-10-09,3721.0,a0w5w00000A4L1QAAV,Fall,2020-09-29
3018,2020-10-12,3722.0,a0w5w00000A4L1RAAV,Fall,2020-10-09
3019,2020-10-06,3723.0,a0w5w00000A4L1SAAV,Fall,2020-10-04
3020,2020-10-20,3726.0,a0w5w00000A6OGdAAN,Fall,2020-10-17
3021,2020-10-17,3727.0,a0w5w00000A6OGeAAN,Fall,2020-10-14
3022,2020-10-21,3729.0,a0w5w00000A6OGgAAN,Fall,2020-10-17
3023,2020-10-16,3732.0,a0w5w00000A6OGjAAN,Fall,2020-10-12
3024,2020-10-21,3733.0,a0w5w00000A6OGkAAN,Fall,2020-10-12
3025,2020-10-17,3734.0,a0w5w00000A6OGlAAN,Fall,2020-10-13
3026,2020-10-20,3735.0,a0w5w00000A6OGmAAN,Fall,2020-10-16
3027,2020-10-22,3738.0,a0w5w00000A6OGpAAN,Fall,2020-10-14
3028,2020-10-21,3740.0,a0w5w00000A6OGrAAN,Fall,2020-10-17
3029,2020-10-16,3743.0,a0w5w00000A6OGuAAN,Fall,2020-10-13
3030,2020-10-16,3744.0,a0w5w00000A6OGvAAN,Fall,2020-10-13
3031,2020-10-19,3745.0,a0w5w00000A6OGwAAN,Fall,2020-10-16
3032,2020-10-20,3747.0,a0w5w00000A6OGyAAN,Fall,2020-10-12
3033,2020-10-20,3748.0,a0w5w00000A6OGzAAN,Fall,2020-10-18
3034,2020-10-19,3756.0,a0w5w00000A6OH7AAN,Fall,2020-10-19
3035,2020-10-21,3758.0,a0w5w00000A8NWLAA3,Fall,2020-10-17
3036,2020-10-27,3759.0,a0w5w00000A8NWMAA3,Fall,2020-10-24
3037,2020-10-27,3760.0,a0w5w00000A8NWNAA3,Fall,2020-10-24
3038,2020-11-04,3761.0,a0w5w00000A8NWOAA3,Fall,2020-11-01
3039,2020-11-19,3762.0,a0w5w00000A8NWPAA3,Fall,2020-11-16
3040,2020-12-09,3763.0,a0w5w00000A8NWQAA3,Fall,2020-11-07
3041,2020-11-03,3764.0,a0w5w00000A8NWRAA3,Fall,2020-11-03
3042,2020-11-19,3765.0,a0w5w00000A8NWSAA3,Fall,2020-11-17
3043,2020-12-14,3766.0,a0w5w00000A8NWTAA3,Fall,2020-11-12
3044,2020-12-15,3767.0,a0w5w00000A8NWUAA3,Fall,2020-11-14
3045,2020-12-01,3768.0,a0w5w00000A8NWVAA3,Fall,2020-11-30
3046,2020-10-23,3769.0,a0w5w00000A8NWWAA3,Fall,2020-10-19
3047,2020-11-08,3771.0,a0w5w00000A8NWYAA3,Fall,2020-11-04
3048,2020-12-15,3773.0,a0w5w00000A8NWaAAN,Fall,2020-12-13
3049,2020-11-12,3776.0,a0w5w00000A8NWdAAN,Fall,2020-11-09
3050,2020-11-25,3777.0,a0w5w00000A8NWeAAN,Fall,2020-11-11
3051,2020-11-20,3778.0,a0w5w00000A8NWfAAN,Fall,2020-10-26
3052,2020-10-31,3781.0,a0w5w00000A8NWiAAN,Fall,2020-10-30
3053,2020-11-10,3782.0,a0w5w00000A8NWjAAN,Fall,2020-11-02
3054,2020-10-24,3783.0,a0w5w00000A8NWkAAN,Fall,2020-10-20
3055,2020-11-17,3784.0,a0w5w00000A8NWlAAN,Fall,2020-11-01
3056,2020-11-07,3785.0,a0w5w00000A8NWmAAN,Fall,2020-11-01
3057,2020-12-25,3786.0,a0w5w00000A8NWnAAN,Fall,2020-11-01
3058,2020-11-07,3787.0,a0w5w00000A8NWoAAN,Fall,2020-11-03
3059,2020-11-07,3788.0,a0w5w00000A8NWpAAN,Fall,2020-11-03
3060,2020-11-26,3789.0,a0w5w00000A8NWqAAN,Fall,2020-11-19
3061,2020-11-30,3790.0,a0w5w00000A8NWrAAN,Fall,2020-11-28
3062,2020-12-24,3791.0,a0w5w00000A8NWsAAN,Fall,2020-12-09
3063,2020-12-23,3792.0,a0w5w00000A8NWtAAN,Fall,2020-12-18
3064,2020-12-25,3793.0,a0w5w00000A8NWuAAN,Fall,2020-12-21
3065,2020-12-25,3794.0,a0w5w00000A8NWvAAN,Fall,2020-12-21
3066,2020-12-24,3795.0,a0w5w00000A8NWwAAN,Fall,2020-12-22
3067,2020-11-14,3798.0,a0w5w00000A8NWzAAN,Fall,2020-11-07
3068,2020-11-21,3799.0,a0w5w00000A8NX0AAN,Fall,2020-11-14
3069,2020-11-19,3800.0,a0w5w00000A8NX1AAN,Fall,2020-11-10
3070,2020-11-26,3801.0,a0w5w00000A8NX2AAN,Fall,2020-11-24
3071,2020-12-09,3802.0,a0w5w00000A8NX3AAN,Fall,2020-12-01
3072,2020-11-04,3803.0,a0w5w00000A8NX4AAN,Fall,2020-10-25
3073,2020-11-19,3804.0,a0w5w00000A8NX5AAN,Fall,2020-11-19
3074,2020-12-02,3806.0,a0w5w00000A8NX7AAN,Fall,2020-11-28
3075,2020-12-16,3809.0,a0w5w00000A8NXAAA3,Fall,2020-12-04
3076,2021-01-09,3810.0,a0w5w00000A8NXBAA3,Spring,2021-01-06
3077,2020-12-08,3812.0,a0w5w00000A8NXDAA3,Fall,2020-12-01
3078,2020-11-01,3815.0,a0w5w00000A8NXGAA3,Fall,2020-10-22
3079,2020-11-15,3816.0,a0w5w00000A8NXHAA3,Fall,2020-11-04
3080,2020-11-16,3817.0,a0w5w00000A8NXIAA3,Fall,2020-11-12
3081,2020-12-03,3818.0,a0w5w00000A8NXJAA3,Fall,2020-11-30
3082,2020-12-29,3821.0,a0w5w00000A8NXMAA3,Fall,2020-12-25
3083,2020-10-28,3822.0,a0w5w00000A8NXNAA3,Fall,2020-10-24
3084,2020-11-23,3823.0,a0w5w00000A8NXOAA3,Fall,2020-11-11
